# exit
#x y z t Bx By Bz Ex Ey Ez
61.973 44.561 1140.000 -47.782 6.835 193.862 -0.000 0.421 -0.000 -13
56.901 45.268 1160.000 -50.368 6.847 193.197 -0.000 0.420 -0.000 -13
51.551 45.980 1180.000 -52.789 6.917 192.544 -0.000 0.420 -0.001 -13
45.932 46.705 1200.000 -55.216 6.959 191.857 -0.000 0.420 -0.001 -13
40.037 47.429 1220.000 -57.672 6.917 191.132 -0.000 0.420 -0.001 -13
33.857 48.153 1240.000 -60.189 6.895 190.352 -0.000 0.419 -0.001 -13
27.403 48.884 1260.000 -62.478 6.941 189.606 -0.000 0.419 -0.001 -13
20.674 49.618 1280.000 -64.875 6.934 188.797 -0.000 0.419 -0.002 -13
13.657 50.348 1300.000 -67.368 6.861 187.920 -0.000 0.418 -0.002 -13
6.338 51.084 1320.000 -69.812 6.905 187.020 -0.000 0.418 -0.003 -13
-1.281 51.823 1340.000 -72.292 6.855 186.074 0.000 0.417 -0.004 -13
-9.203 52.562 1360.000 -74.766 6.905 185.088 0.000 0.417 -0.006 -13
-17.449 53.317 1380.000 -77.393 6.959 183.998 0.000 0.418 -0.011 -13
-26.023 54.073 1400.000 -79.941 6.951 182.901 0.000 0.420 -0.021 -13
-34.932 54.831 1420.000 -82.478 6.868 181.766 0.001 0.421 -0.042 -13
-44.171 55.579 1440.000 -84.946 6.614 180.632 0.001 0.412 -0.085 -13
-53.738 56.294 1460.000 -87.344 6.165 179.495 0.001 0.358 -0.145 -13
-63.609 56.952 1480.000 -89.271 5.622 178.558 0.001 0.268 -0.148 -13
-73.709 57.561 1500.000 -90.674 5.186 177.860 0.001 0.211 -0.123 -13
-83.975 58.117 1520.000 -91.670 4.779 177.349 0.002 0.173 -0.101 -13
-94.381 58.643 1540.000 -92.584 4.539 176.876 0.002 0.144 -0.084 -13
-104.912 59.144 1560.000 -93.392 4.328 176.448 0.002 0.121 -0.071 -13
-115.556 59.620 1580.000 -94.157 4.077 176.042 0.002 0.100 -0.061 -13
-126.295 60.067 1600.000 -94.683 3.776 175.763 0.002 0.083 -0.053 -13
-137.100 60.491 1620.000 -95.141 3.701 175.514 0.002 0.067 -0.046 -13
-147.980 60.911 1640.000 -95.723 3.553 175.196 0.002 0.053 -0.040 -13
-158.935 61.312 1660.000 -96.039 3.476 175.022 0.002 0.040 -0.035 -13
-169.925 61.702 1680.000 -96.215 3.366 174.920 0.002 0.029 -0.030 -13
-180.944 62.085 1700.000 -96.427 3.319 174.802 0.002 0.020 -0.023 -13
-191.981 62.463 1720.000 -96.491 3.249 174.765 0.002 0.014 -0.018 -13
-203.034 62.836 1740.000 -96.594 3.213 174.704 0.001 0.010 -0.013 -13
-214.095 63.196 1760.000 -96.652 3.071 174.670 0.001 0.007 -0.010 -13
-225.163 63.539 1780.000 -96.712 2.916 174.634 0.001 0.005 -0.007 -13
-236.229 63.866 1800.000 -96.528 2.865 174.733 0.001 0.003 -0.005 -13
-3.471 -1.264 0.000 48.336 20.732 192.961 0.000 -0.000 -0.000 -13
1.536 0.886 20.000 48.300 20.742 192.962 -0.000 -0.000 0.000 -13
6.544 3.037 40.000 48.355 20.733 192.946 -0.000 0.000 0.000 -13
11.562 5.195 60.000 48.436 20.877 192.907 -0.000 0.000 0.000 -13
16.588 7.358 80.000 48.490 20.801 192.899 -0.000 0.001 0.000 -13
21.621 9.520 100.000 48.555 20.845 192.874 -0.000 0.001 0.000 -13
26.656 11.680 120.000 48.612 20.739 192.860 -0.000 0.002 0.000 -13
31.699 13.830 140.000 48.618 20.705 192.860 -0.000 0.003 0.001 -13
36.742 15.979 160.000 48.665 20.692 192.845 -0.000 0.004 0.001 -13
41.781 18.124 180.000 48.514 20.588 192.889 -0.000 0.005 0.002 -13
46.815 20.260 200.000 48.598 20.646 192.857 -0.000 0.007 0.002 -13
51.854 22.400 220.000 48.523 20.662 192.873 -0.000 0.009 0.003 -13
56.880 24.543 240.000 48.464 20.712 192.880 -0.000 0.012 0.005 -13
61.897 26.694 260.000 48.289 20.759 192.915 -0.000 0.016 0.007 -13
66.898 28.854 280.000 48.229 20.863 192.908 -0.000 0.022 0.009 -13
71.894 31.014 300.000 48.172 20.818 192.920 -0.000 0.028 0.012 -13
76.877 33.173 320.000 48.006 20.824 192.957 -0.000 0.037 0.016 -13
81.845 35.326 340.000 47.843 20.704 193.008 -0.001 0.047 0.021 -13
86.786 37.471 360.000 47.507 20.697 193.088 -0.001 0.059 0.026 -13
91.683 39.611 380.000 47.027 20.649 193.207 -0.001 0.073 0.031 -13
96.532 41.751 400.000 46.623 20.658 193.299 -0.001 0.089 0.038 -13
101.325 43.884 420.000 46.033 20.619 193.441 -0.001 0.107 0.046 -13
106.050 46.010 440.000 45.384 20.542 193.600 -0.002 0.127 0.057 -13
110.683 48.110 460.000 44.297 20.065 193.899 -0.002 0.151 0.070 -13
115.196 50.176 480.000 43.318 19.997 194.115 -0.003 0.179 0.088 -13
119.597 52.227 500.000 42.179 19.818 194.381 -0.003 0.216 0.110 -13
123.866 54.255 520.000 40.841 19.556 194.686 -0.004 0.269 0.138 -13
127.955 56.255 540.000 38.878 19.391 195.098 -0.004 0.355 0.144 -13
131.821 58.233 560.000 36.538 19.271 195.555 -0.005 0.418 0.088 -13
135.428 60.183 580.000 34.043 18.974 196.025 -0.005 0.426 0.044 -13
138.775 62.114 600.000 31.539 18.899 196.442 -0.004 0.424 0.022 -13
141.852 64.026 620.000 29.034 18.775 196.837 -0.003 0.421 0.012 -13
144.670 65.928 640.000 26.544 18.700 197.190 -0.003 0.420 0.007 -13
147.236 67.825 660.000 24.057 18.732 197.502 -0.002 0.419 0.005 -13
149.538 69.721 680.000 21.430 18.768 197.798 -0.002 0.419 0.004 -13
151.578 71.619 700.000 18.956 18.814 198.035 -0.002 0.420 0.003 -13
153.365 73.519 720.000 16.468 18.838 198.250 -0.001 0.420 0.002 -13
154.894 75.420 740.000 13.898 18.879 198.439 -0.011 0.421 0.022 -13
157.076 76.898 760.000 42.549 8.151 173.232 -0.049 0.424 0.088 -13
161.365 76.469 780.000 30.202 4.652 146.345 -0.041 0.424 0.064 -13
162.725 75.476 800.000 0.137 -13.745 124.191 -0.014 0.423 0.020 -13
162.546 73.264 820.000 -2.336 -13.794 124.156 -0.001 0.422 0.001 -13
161.960 71.052 840.000 -4.920 -13.648 124.093 -0.001 0.422 0.001 -13
160.956 68.853 860.000 -7.416 -13.708 123.957 -0.001 0.422 0.001 -13
159.561 66.639 880.000 -9.817 -13.644 123.782 -0.001 0.422 0.001 -13
157.775 64.425 900.000 -12.307 -13.741 123.540 -0.001 0.422 0.000 -13
155.574 62.191 920.000 -14.772 -13.805 123.257 -0.002 0.422 0.000 -13
152.971 59.945 940.000 -17.334 -13.806 122.918 -0.001 0.422 0.000 -13
149.940 57.690 960.000 -19.850 -13.895 122.522 -0.001 0.422 0.000 -13
146.494 55.430 980.000 -22.307 -13.766 122.109 -0.001 0.422 0.000 -13
142.633 53.172 1000.000 -24.750 -13.692 121.634 -0.001 0.421 -0.000 -13
138.340 50.913 1020.000 -27.365 -13.782 121.055 -0.001 0.421 -0.000 -13
133.595 48.625 1040.000 -29.916 -13.789 120.444 -0.001 0.421 -0.000 -13
128.399 46.330 1060.000 -32.482 -13.750 119.777 -0.001 0.421 -0.000 -13
122.745 44.053 1080.000 -35.060 -13.449 119.075 -0.001 0.421 -0.000 -13
116.625 41.771 1100.000 -37.562 -13.642 118.280 -0.001 0.421 -0.000 -13
110.046 39.448 1120.000 -40.019 -13.753 117.452 -0.000 0.420 -0.000 -13
102.988 37.107 1140.000 -42.552 -13.671 116.560 -0.000 0.420 -0.000 -13
95.451 34.748 1160.000 -44.940 -13.747 115.642 -0.000 0.420 -0.000 -13
87.424 32.347 1180.000 -47.468 -13.875 114.608 -0.000 0.420 -0.000 -13
78.875 29.915 1200.000 -50.044 -13.863 113.502 -0.000 0.420 -0.000 -13
69.790 27.494 1220.000 -52.580 -13.279 112.413 -0.000 0.419 -0.001 -13
60.158 25.128 1240.000 -55.053 -13.178 111.230 -0.000 0.419 -0.001 -13
49.979 22.702 1260.000 -57.504 -13.481 109.940 -0.000 0.419 -0.001 -13
39.233 20.224 1280.000 -59.947 -13.579 108.607 -0.000 0.418 -0.001 -13
27.884 17.709 1300.000 -62.513 -13.572 107.145 -0.000 0.417 -0.001 -13
15.912 15.104 1320.000 -64.910 -14.016 105.643 -0.000 0.416 -0.001 -13
3.291 12.426 1340.000 -67.469 -14.031 104.019 -0.000 0.414 -0.001 -13
-10.036 9.723 1360.000 -70.016 -13.875 102.339 0.000 0.412 -0.002 -13
-24.067 6.975 1380.000 -72.395 -13.983 100.645 0.000 0.406 -0.002 -13
-38.833 4.168 1400.000 -74.817 -14.007 98.846 0.000 0.397 -0.003 -13
-54.335 1.330 1420.000 -77.091 -13.842 97.099 0.000 0.381 -0.001 -13
-70.608 -1.544 1440.000 -79.376 -13.815 95.237 -0.000 0.355 0.002 -13
-87.651 -4.474 1460.000 -81.485 -13.824 93.427 -0.000 0.319 0.009 -13
-105.456 -7.442 1480.000 -83.190 -13.449 91.956 -0.000 0.277 0.016 -13
-123.866 -10.389 1500.000 -84.821 -13.296 90.470 -0.001 0.234 0.021 -13
-142.879 -13.329 1520.000 -85.987 -13.155 89.370 -0.001 0.194 0.024 -13
-162.361 -16.268 1540.000 -87.053 -13.008 88.344 -0.002 0.160 0.024 -13
-182.272 -19.205 1560.000 -87.960 -12.897 87.447 -0.002 0.130 0.023 -13
-202.570 -22.159 1580.000 -88.734 -12.863 86.659 -0.003 0.105 0.022 -13
-223.228 -25.137 1600.000 -89.429 -12.784 85.941 -0.003 0.084 0.021 -13
-244.171 -28.107 1620.000 -89.924 -12.636 85.430 -0.003 0.066 0.020 -13
-265.314 -31.068 1640.000 -90.335 -12.613 84.986 -0.004 0.051 0.018 -13
-286.664 -34.037 1660.000 -90.661 -12.569 84.634 -0.004 0.038 0.016 -13
-308.114 -36.994 1680.000 -90.778 -12.438 84.518 -0.004 0.026 0.014 -13
-329.649 -39.945 1700.000 -90.998 -12.639 84.242 -0.003 0.017 0.011 -13
-351.261 -42.956 1720.000 -90.992 -12.631 84.241 -0.003 0.011 0.008 -13
-372.874 -45.926 1740.000 -91.062 -12.352 84.182 -0.002 0.007 0.006 -13
-394.537 -48.863 1760.000 -91.122 -12.261 84.119 -0.002 0.004 0.004 -13
-416.223 -51.776 1780.000 -91.179 -12.289 84.045 -0.001 0.002 0.003 -13
-437.903 -54.686 1800.000 -91.156 -12.224 84.066 -0.001 0.001 0.002 -13
-21.248 4.493 0.000 9.090 -24.532 198.281 -0.000 -0.000 0.000 -13
-20.336 2.019 20.000 9.049 -24.529 198.280 -0.000 -0.000 0.000 -13
-19.429 -0.456 40.000 8.976 -24.537 198.278 -0.000 0.000 -0.000 -13
-18.524 -2.930 60.000 8.960 -24.518 198.277 -0.000 0.000 -0.000 -13
-17.626 -5.408 80.000 8.920 -24.623 198.263 -0.000 0.001 -0.000 -13
-16.731 -7.887 100.000 8.856 -24.509 198.276 -0.000 0.001 -0.000 -13
-15.841 -10.366 120.000 8.751 -24.624 198.253 -0.000 0.002 -0.000 -13
-14.960 -12.851 140.000 8.645 -24.646 198.252 -0.000 0.003 -0.001 -13
-14.087 -15.337 160.000 8.641 -24.605 198.254 -0.000 0.004 -0.001 -13
-13.218 -17.817 180.000 8.643 -24.590 198.254 -0.000 0.005 -0.001 -13
-12.352 -20.294 200.000 8.530 -24.505 198.266 -0.000 0.007 -0.002 -13
-11.492 -22.763 220.000 8.515 -24.458 198.269 -0.000 0.010 -0.003 -13
-10.636 -25.229 240.000 8.452 -24.450 198.270 -0.000 0.013 -0.005 -13
-9.789 -27.695 260.000 8.345 -24.438 198.272 -0.000 0.016 -0.007 -13
-8.964 -30.156 280.000 8.066 -24.389 198.287 -0.000 0.022 -0.010 -13
-8.159 -32.616 300.000 7.834 -24.302 198.286 -0.000 0.028 -0.013 -13
-7.375 -35.071 320.000 7.738 -24.323 198.285 -0.000 0.037 -0.017 -13
-6.607 -37.525 340.000 7.422 -24.329 198.291 -0.000 0.047 -0.022 -13
-5.879 -39.977 360.000 6.995 -24.266 198.305 -0.000 0.059 -0.027 -13
-5.197 -42.421 380.000 6.519 -24.186 198.319 -0.000 0.073 -0.034 -13
-4.560 -44.862 400.000 6.087 -24.233 198.324 -0.000 0.089 -0.041 -13
-3.969 -47.307 420.000 5.586 -24.249 198.333 -0.000 0.107 -0.050 -13
-3.435 -49.752 440.000 5.045 -24.157 198.356 -0.000 0.127 -0.061 -13
-2.962 -52.183 460.000 4.319 -24.097 198.376 -0.000 0.150 -0.076 -13
-2.576 -54.613 480.000 3.339 -24.072 198.395 -0.000 0.177 -0.096 -13
-2.294 -57.039 500.000 2.221 -24.063 198.409 -0.000 0.212 -0.122 -13
-2.134 -59.471 520.000 0.891 -24.138 198.387 -0.000 0.266 -0.157 -13
-2.127 -61.909 540.000 -0.835 -24.205 198.376 -0.000 0.371 -0.176 -13
-2.324 -64.349 560.000 -3.157 -24.187 198.350 -0.000 0.442 -0.091 -13
-2.782 -66.807 580.000 -5.856 -24.396 198.259 -0.000 0.440 -0.039 -13
-3.501 -69.269 600.000 -8.433 -24.398 198.164 -0.000 0.431 -0.016 -13
-4.476 -71.732 620.000 -10.894 -24.374 198.044 -0.000 0.424 -0.008 -13
-5.706 -74.194 640.000 -13.434 -24.344 197.888 -0.000 0.420 -0.005 -13
-7.190 -76.579 660.000 -16.731 -18.614 192.376 -0.002 0.421 -0.101 -13
-9.037 -78.838 680.000 -8.648 -14.599 161.809 -0.005 0.423 -0.227 -13
-9.749 -80.572 700.000 -5.840 -3.097 126.555 -0.007 0.426 -0.279 -13
-7.646 -82.359 720.000 4.794 -2.698 71.866 -0.005 0.427 -0.263 -13
11.674 -2.482 0.000 1.466 -4.687 199.940 -0.000 -0.000 -0.000 -13
11.823 -2.947 20.000 1.482 -4.660 199.936 -0.000 -0.000 -0.000 -13
11.971 -3.414 40.000 1.496 -4.653 199.932 0.000 0.000 -0.000 -13
12.119 -3.876 60.000 1.429 -4.557 199.931 0.000 0.000 -0.000 -13
12.259 -4.330 80.000 1.375 -4.556 199.928 0.000 0.001 -0.000 -13
12.382 -4.782 100.000 1.239 -4.541 199.925 0.000 0.001 -0.000 -13
12.507 -5.237 120.000 1.296 -4.531 199.921 0.000 0.002 -0.000 -13
12.651 -5.699 140.000 1.450 -4.654 199.907 -0.000 0.003 -0.000 -13
12.798 -6.167 160.000 1.437 -4.703 199.903 0.000 0.004 -0.000 -13
12.941 -6.643 180.000 1.408 -4.753 199.892 0.000 0.005 -0.001 -13
13.075 -7.120 200.000 1.328 -4.786 199.888 0.000 0.007 -0.001 -13
13.207 -7.600 220.000 1.327 -4.785 199.880 0.000 0.010 -0.001 -13
13.335 -8.080 240.000 1.217 -4.801 199.878 0.000 0.013 -0.002 -13
13.452 -8.564 260.000 1.152 -4.803 199.876 -0.000 0.018 -0.002 -13
13.560 -9.048 280.000 1.010 -4.821 199.873 0.000 0.023 -0.003 -13
13.623 -9.507 300.000 0.453 -4.450 199.881 0.000 0.030 -0.004 -13
13.657 -9.945 320.000 0.259 -4.334 199.880 0.000 0.039 -0.005 -13
13.671 -10.376 340.000 0.046 -4.256 199.879 0.000 0.050 -0.006 -13
13.664 -10.796 360.000 -0.241 -4.124 199.877 0.000 0.063 -0.007 -13
13.618 -11.213 380.000 -0.724 -4.173 199.871 0.000 0.078 -0.009 -13
13.519 -11.635 400.000 -1.219 -4.204 199.859 0.000 0.095 -0.011 -13
13.368 -12.055 420.000 -1.844 -4.208 199.849 0.000 0.115 -0.013 -13
13.144 -12.478 440.000 -2.662 -4.258 199.836 0.000 0.138 -0.016 -13
12.837 -12.903 460.000 -3.545 -4.225 199.819 0.000 0.166 -0.020 -13
12.428 -13.330 480.000 -4.643 -4.309 199.792 0.000 0.199 -0.024 -13
11.900 -13.767 500.000 -5.934 -4.363 199.753 0.000 0.237 -0.028 -13
11.230 -14.209 520.000 -7.507 -4.451 199.694 -0.000 0.280 -0.031 -13
10.388 -14.655 540.000 -9.251 -4.466 199.614 0.000 0.323 -0.029 -13
9.360 -15.104 560.000 -11.266 -4.534 199.506 0.000 0.359 -0.023 -13
8.112 -15.563 580.000 -13.645 -4.594 199.353 0.000 0.384 -0.015 -13
6.629 -16.026 600.000 -15.910 -4.629 199.179 0.000 0.399 -0.009 -13
4.914 -16.488 620.000 -17.924 -4.608 199.006 0.000 0.408 -0.005 -13
2.982 -16.949 640.000 -20.444 -4.602 198.759 0.000 0.412 -0.003 -13
0.795 -17.412 660.000 -22.950 -4.659 198.480 0.000 0.415 -0.002 -13
-1.644 -17.885 680.000 -25.476 -4.669 198.170 -0.000 0.416 -0.001 -13
-4.346 -18.360 700.000 -27.992 -4.734 197.825 -0.000 0.417 -0.001 -13
-7.305 -18.840 720.000 -30.484 -4.695 197.454 -0.000 0.418 -0.001 -13
-10.523 -19.317 740.000 -32.915 -4.721 197.059 -0.000 0.419 -0.001 -13
-13.993 -19.798 760.000 -35.432 -4.725 196.618 -0.000 0.419 -0.000 -13
-17.730 -20.277 780.000 -38.002 -4.683 196.135 -0.000 0.419 -0.000 -13
-21.734 -20.746 800.000 -40.473 -4.543 195.641 -0.000 0.420 -0.000 -13
-26.010 -21.206 820.000 -43.012 -4.484 195.097 -0.000 0.420 -0.000 -13
-30.556 -21.665 840.000 -45.535 -4.475 194.520 -0.000 0.420 -0.000 -13
-35.377 -22.120 860.000 -48.064 -4.343 193.909 -0.000 0.420 -0.000 -13
-40.468 -22.568 880.000 -50.528 -4.316 193.279 -0.000 0.421 -0.000 -13
-45.838 -23.008 900.000 -53.032 -4.187 192.597 -0.000 0.421 -0.000 -13
-51.485 -23.447 920.000 -55.529 -4.217 191.885 -0.000 0.421 -0.000 -13
-57.412 -23.896 940.000 -58.005 -4.388 191.135 -0.000 0.421 -0.000 -13
-63.629 -24.352 960.000 -60.468 -4.227 190.365 -0.000 0.421 -0.000 -13
-70.128 -24.800 980.000 -62.974 -4.292 189.545 -0.000 0.421 -0.000 -13
-76.919 -25.258 1000.000 -65.452 -4.307 188.699 -0.000 0.421 -0.000 -13
-84.007 -25.713 1020.000 -67.993 -4.296 187.797 -0.000 0.421 0.000 -13
-91.395 -26.165 1040.000 -70.475 -4.224 186.878 -0.000 0.421 0.000 -13
-99.093 -26.620 1060.000 -73.004 -4.241 185.900 -0.000 0.421 0.000 -13
-107.109 -27.071 1080.000 -75.605 -4.147 184.857 -0.000 0.421 0.000 -13
-115.445 -27.521 1100.000 -78.047 -4.170 183.835 -0.000 0.420 0.000 -13
-124.098 -27.975 1120.000 -80.562 -4.071 182.744 -0.001 0.420 0.000 -13
-133.086 -28.423 1140.000 -83.152 -4.104 181.576 -0.001 0.420 0.000 -13
-142.413 -28.877 1160.000 -85.690 -4.124 180.389 -0.001 0.419 0.000 -13
-152.087 -29.337 1180.000 -88.213 -4.194 179.161 -0.002 0.419 0.000 -13
-162.109 -29.817 1200.000 -90.739 -4.318 177.890 -0.002 0.418 0.001 -13
-172.486 -30.305 1220.000 -93.204 -4.380 176.605 -0.004 0.417 0.001 -13
-183.224 -30.800 1240.000 -95.692 -4.376 175.266 -0.005 0.416 0.001 -13
-194.327 -31.303 1260.000 -98.143 -4.392 173.899 -0.008 0.414 0.001 -13
-205.806 -31.810 1280.000 -100.631 -4.444 172.462 -0.013 0.411 0.002 -13
-217.665 -32.334 1300.000 -103.069 -4.534 171.009 -0.019 0.407 0.002 -13
-229.921 -32.872 1320.000 -105.547 -4.621 169.483 -0.029 0.399 0.004 -13
-242.571 -33.428 1340.000 -107.875 -4.805 167.996 -0.042 0.384 0.006 -13
-255.607 -34.022 1360.000 -110.142 -5.094 166.503 -0.055 0.360 0.009 -13
-269.012 -34.657 1380.000 -112.128 -5.458 165.156 -0.065 0.327 0.013 -13
-282.763 -35.348 1400.000 -114.136 -6.035 163.616 -0.067 0.289 0.019 -13
-296.877 -36.107 1420.000 -115.826 -6.298 162.410 -0.063 0.248 0.025 -13
-311.278 -36.912 1440.000 -117.246 -6.653 161.325 -0.054 0.209 0.029 -13
-325.920 -37.742 1460.000 -118.359 -6.719 160.502 -0.044 0.174 0.029 -13
-339.527 -40.004 1480.000 -83.710 -47.647 143.329 -0.038 0.144 0.029 -13
-351.627 -46.352 1500.000 -83.139 -48.629 107.135 -0.035 0.119 0.031 -13
-367.259 -55.456 1520.000 -83.825 -48.631 106.592 -0.034 0.096 0.033 -13
-383.073 -64.614 1540.000 -84.293 -48.841 106.118 -0.033 0.076 0.033 -13
-399.033 -73.856 1560.000 -84.705 -48.954 105.730 -0.032 0.058 0.033 -13
-415.108 -83.133 1580.000 -85.008 -49.023 105.442 -0.030 0.043 0.031 -13
-431.292 -92.441 1600.000 -85.305 -48.977 105.213 -0.025 0.028 0.026 -13
-447.518 -101.766 1620.000 -85.386 -49.041 105.106 -0.019 0.012 0.020 -13
-463.768 -111.098 1640.000 -85.412 -49.066 105.066 0.000 0.000 0.000 -13
-480.027 -120.424 1660.000 -85.436 -48.992 105.073 0.000 0.000 0.000 -13
-496.296 -129.738 1680.000 -85.509 -48.882 105.058 0.000 0.000 0.000 -13
-512.563 -139.025 1700.000 -85.478 -48.721 105.152 0.000 0.000 0.000 -13
-528.823 -148.288 1720.000 -85.497 -48.700 105.140 0.000 0.000 0.000 -13
-545.073 -157.552 1740.000 -85.358 -48.804 105.193 0.000 0.000 0.000 -13
-561.299 -166.847 1760.000 -85.275 -48.909 105.201 0.000 0.000 0.000 -13
-577.531 -176.155 1780.000 -85.353 -49.001 105.088 0.000 0.000 0.000 -13
-593.772 -185.479 1800.000 -85.359 -48.999 105.075 0.000 0.000 0.000 -13
-7.082 -6.867 0.000 -2.729 27.887 198.027 0.000 -0.000 -0.000 -13
-7.356 -4.046 20.000 -2.637 28.003 198.010 -0.000 -0.000 -0.000 -13
-7.624 -1.217 40.000 -2.634 28.057 197.995 -0.000 0.000 -0.000 -13
-7.889 1.616 60.000 -2.651 28.043 197.994 0.000 0.000 0.000 -13
-8.155 4.444 80.000 -2.615 27.951 198.004 0.000 0.001 0.000 -13
-8.421 7.266 100.000 -2.690 27.918 198.005 0.000 0.001 0.000 -13
-8.698 10.084 120.000 -2.773 27.896 198.003 0.000 0.002 0.000 -13
-8.975 12.904 140.000 -2.767 27.931 197.994 0.000 0.003 0.001 -13
-9.253 15.724 160.000 -2.724 27.907 197.987 0.000 0.004 0.001 -13
-9.529 18.540 180.000 -2.747 27.879 197.986 0.000 0.005 0.002 -13
-9.808 21.348 200.000 -2.821 27.571 198.026 0.000 0.007 0.002 -13
-10.092 24.132 220.000 -2.818 27.581 198.020 0.000 0.009 0.003 -13
-10.381 26.921 240.000 -2.869 27.566 198.018 0.000 0.012 0.005 -13
-10.677 29.708 260.000 -3.100 27.640 197.983 0.000 0.016 0.007 -13
-10.988 32.499 280.000 -3.154 27.639 197.977 0.000 0.021 0.010 -13
-11.315 35.291 300.000 -3.344 27.625 197.973 0.000 0.028 0.014 -13
-11.656 38.089 320.000 -3.459 27.757 197.950 0.000 0.036 0.019 -13
-12.017 40.892 340.000 -3.635 27.745 197.945 0.000 0.047 0.024 -13
-12.404 43.693 360.000 -4.036 27.703 197.939 0.000 0.059 0.030 -13
-12.826 46.495 380.000 -4.344 27.775 197.918 0.000 0.072 0.037 -13
-13.288 49.305 400.000 -4.849 27.790 197.901 0.000 0.088 0.045 -13
-13.804 52.114 420.000 -5.359 27.837 197.879 0.000 0.105 0.054 -13
-14.376 54.928 440.000 -5.980 27.814 197.862 0.000 0.124 0.067 -13
-15.017 57.742 460.000 -6.715 27.845 197.830 0.000 0.146 0.083 -13
-15.738 60.559 480.000 -7.593 27.915 197.784 0.000 0.172 0.105 -13
-16.563 63.386 500.000 -8.720 27.983 197.720 0.000 0.204 0.136 -13
-17.506 66.223 520.000 -9.936 28.020 197.650 0.001 0.252 0.183 -13
-18.596 69.062 540.000 -11.741 28.067 197.542 0.001 0.395 0.241 -13
-19.908 71.906 560.000 -14.265 28.081 197.369 0.001 0.472 0.088 -13
-21.497 74.756 580.000 -17.157 28.090 197.109 0.000 0.451 0.034 -13
-23.590 77.292 600.000 -28.668 15.637 183.577 0.006 0.438 0.186 -13
-26.119 77.267 620.000 -34.195 -16.605 151.882 0.008 0.428 0.167 -13
-30.761 75.065 640.000 -29.324 -14.263 136.090 0.001 0.420 0.009 -13
-35.266 72.967 660.000 -31.870 -14.249 135.515 0.000 0.419 0.004 -13
-40.173 70.861 680.000 -34.433 -14.258 134.880 0.000 0.418 0.003 -13
-45.480 68.743 700.000 -36.945 -14.228 134.212 0.000 0.419 0.002 -13
-51.192 66.608 720.000 -39.444 -14.314 133.486 0.000 0.419 0.002 -13
-57.308 64.457 740.000 -41.970 -14.299 132.708 0.000 0.419 0.002 -13
-63.848 62.272 760.000 -44.481 -14.584 131.853 0.000 0.419 0.001 -13
-70.795 60.058 780.000 -46.907 -14.567 131.003 0.000 0.420 0.001 -13
-78.177 57.823 800.000 -49.439 -14.626 130.058 0.000 0.420 0.001 -13
-85.996 55.566 820.000 -51.875 -14.590 129.101 0.000 0.420 0.001 -13
-94.249 53.303 840.000 -54.321 -14.554 128.089 0.000 0.420 0.001 -13
-102.956 51.019 860.000 -56.733 -14.556 127.036 0.000 0.421 0.000 -13
-112.129 48.714 880.000 -59.306 -14.660 125.839 0.001 0.421 0.000 -13
-121.805 46.372 900.000 -61.856 -14.648 124.598 0.001 0.421 0.000 -13
-131.994 43.995 920.000 -64.444 -14.836 123.253 0.001 0.421 0.000 -13
-142.709 41.570 940.000 -66.916 -14.876 121.911 0.001 0.421 0.000 -13
-153.958 39.142 960.000 -69.441 -14.681 120.510 0.002 0.421 0.000 -13
-165.768 36.683 980.000 -71.972 -14.746 119.003 0.003 0.420 0.000 -13
-178.159 34.182 1000.000 -74.490 -14.794 117.432 0.005 0.420 0.000 -13
-191.144 31.649 1020.000 -77.009 -14.737 115.798 0.007 0.418 -0.000 -13
-204.755 29.091 1040.000 -79.444 -14.693 114.138 0.011 0.414 -0.000 -13
-218.998 26.502 1060.000 -81.831 -14.602 112.446 0.017 0.408 -0.000 -13
-233.867 23.890 1080.000 -84.194 -14.560 110.688 0.024 0.395 -0.000 -13
-249.418 21.248 1100.000 -86.507 -14.453 108.898 0.030 0.374 -0.000 -13
-265.616 18.596 1120.000 -88.581 -14.221 107.241 0.033 0.345 -0.000 -13
-282.447 15.946 1140.000 -90.490 -13.980 105.658 0.031 0.313 -0.000 -13
-299.869 13.297 1160.000 -92.197 -13.859 104.184 0.025 0.278 -0.000 -13
-317.852 10.615 1180.000 -93.773 -13.818 102.719 0.019 0.246 -0.000 -13
-337.669 9.053 1200.000 -93.927 1.327 76.090 0.014 0.213 -0.000 -13
8.737 15.248 0.000 10.618 -36.134 196.422 0.000 -0.000 0.000 -13
9.821 11.571 20.000 10.697 -36.076 196.426 -0.000 -0.000 0.000 -13
10.919 7.897 40.000 10.807 -36.051 196.420 -0.000 0.000 0.000 -13
12.020 4.224 60.000 10.747 -36.138 196.404 -0.000 0.000 0.000 -13
13.111 0.550 80.000 10.743 -36.063 196.415 -0.000 0.001 0.000 -13
14.201 -3.122 100.000 10.646 -36.076 196.414 0.000 0.001 -0.000 -13
15.281 -6.796 120.000 10.557 -36.076 196.416 0.000 0.002 -0.000 -13
16.366 -10.463 140.000 10.822 -35.960 196.418 0.000 0.003 -0.001 -13
17.476 -14.119 160.000 10.927 -35.917 196.416 0.000 0.004 -0.001 -13
18.584 -17.775 180.000 10.797 -35.883 196.427 0.000 0.005 -0.001 -13
19.684 -21.428 200.000 10.817 -35.876 196.424 0.000 0.007 -0.002 -13
